FID1 IID1 FID2 IID2 HetHet IBS0 KINSHIP
0 1064393 0 5088407 0.082 0.0038 0.2793
0 1201018 0 1170263 0.047 0.0138 0.0701
0 1594750 0 5203140 0.076 0.0047 0.2489
0 5314020 0 2926414 0.053 0.0102 0.1167
0 2802984 0 5946388 0.047 0.014 0.0721
0 4323842 0 1356675 0.044 0.0153 0.0487
0 4042489 0 5504892 0.055 0.0086 0.1362
0 2903186 0 4339863 0.046 0.0148 0.0609
0 4445558 0 3322296 0.047 0.0135 0.0724
0 2146210 0 3614731 0.074 0.0054 0.2387
0 5269724 0 4771301 0.072 0.0055 0.2277
0 4444525 0 2344626 0.045 0.0148 0.0577
0 3389780 0 4977410 0.045 0.0148 0.0568
0 2851387 0 1976316 0.049 0.0131 0.0801
0 5858765 0 4624258 0.047 0.0138 0.0674
0 3639257 0 3043680 0.047 0.014 0.0681
0 2289269 0 3677169 0.066 1e-04 0.2458
0 5564788 0 1644455 0.045 0.0145 0.0591
0 2948489 0 5174242 0.045 0.0149 0.0572
0 2544848 0 3178989 0.048 0.0127 0.0839
0 2436906 0 4844127 0.045 0.0141 0.0618
0 2272705 0 3459433 0.075 0.0059 0.2364
0 3216320 0 2838771 0.047 0.0142 0.0665
0 3483871 0 3098889 0.047 0.0131 0.0764
0 5237692 0 2874307 0.046 0.0148 0.0548
0 1117021 0 2256855 0.047 0.0134 0.0718
0 2444560 0 3785504 0.045 0.015 0.0486
0 3770786 0 2408712 0.045 0.0151 0.0537
0 1202384 0 3253442 0.082 0.0036 0.2735
0 4560558 0 2290133 0.068 0.0068 0.2011
0 5626491 0 5548615 0.053 0.0098 0.1222
0 2625171 0 3063531 0.045 0.0151 0.0554
0 1890568 0 1596264 0.051 0.0111 0.1059
0 4783325 0 2334948 0.045 0.0161 0.0462
0 2068311 0 5393442 0.067 0 0.2501
0 2380982 0 1134389 0.046 0.0138 0.0638
0 2105106 0 2974140 0.044 0.015 0.0517
0 2662729 0 1938143 0.045 0.015 0.0539
0 3441498 0 1360403 0.045 0.0151 0.0525
0 5593363 0 2122583 0.078 0.0038 0.2609
0 4054264 0 3920079 0.077 0.0051 0.2442
0 1057663 0 2630016 0.073 0.0051 0.2373
0 2418605 0 2191468 0.071 0.0058 0.2239
0 1592310 0 3179009 0.047 0.0144 0.0686
0 4723936 0 2039361 0.047 0.0137 0.073
0 2841773 0 4037987 0.045 0.0138 0.065
0 5504682 0 2231809 0.077 0.0042 0.2558
0 5069251 0 3112149 0.077 0.005 0.2528
0 3196444 0 1022075 0.044 0.0157 0.0452
0 3828125 0 2801142 0.08 0.0042 0.2665
0 1765976 0 5772220 0.044 0.0145 0.0554
0 1926137 0 5890649 0.08 0.004 0.2657
0 1847894 0 5810024 0.079 0.004 0.2642
0 3434486 0 2539304 0.044 0.0157 0.0485
0 3299468 0 5420217 0.047 0.0135 0.0744
0 2661603 0 3720455 0.046 0.0148 0.0554
0 5466423 0 2153445 0.069 0.0032 0.259
0 3065303 0 5396427 0.08 0.0049 0.2609
0 2316026 0 5073244 0.045 0.0143 0.0585
0 1456841 0 4703439 0.045 0.0149 0.0575
0 2059078 0 4145722 0.045 0.0146 0.0574
0 4786810 0 1902590 0.074 0.0051 0.2346
0 4384132 0 3493393 0.046 0.0144 0.056
0 5775552 0 2066041 0.041 0.0142 0.0453
0 5049782 0 3564408 0.067 0 0.2513
0 5201582 0 1712021 0.048 0.0127 0.0831
0 4679576 0 5004473 0.073 0.0056 0.2287
0 4294647 0 1332012 0.079 0.0039 0.2661
0 4412788 0 4556470 0.047 0.0143 0.0682
0 4747495 0 4383112 0.046 0.0134 0.0734
0 1066936 0 2163712 0.081 0.0045 0.2638
0 3855878 0 2737871 0.047 0.014 0.0689
0 4372086 0 1809322 0.041 0.0141 0.0454
0 3301879 0 3243342 0.044 0.0156 0.045
0 1184830 0 4350841 0.045 0.0144 0.0566
0 2756641 0 2653767 0.048 0.0124 0.0859
0 5523247 0 4058615 0.046 0.0128 0.0754
0 2466467 0 2690885 0.08 0.0053 0.257
0 1525741 0 2037785 0.078 0.0055 0.2497
0 1507909 0 2830906 0.053 0.0092 0.129
0 5706137 0 2145091 0.045 0.0156 0.0521
0 4430536 0 5556463 0.072 0.0061 0.2257
0 5383487 0 1100380 0.057 0.0104 0.1353
0 4425537 0 4108559 0.045 0.0149 0.055
0 3926776 0 4645737 0.068 1e-04 0.2517
0 1885397 0 4945560 0.045 0.0149 0.0531
0 1614425 0 4253247 0.08 0.0037 0.2689
0 5392995 0 2947701 0.046 0.0142 0.0652
0 2155937 0 2912602 0.046 0.0149 0.0596
0 3979924 0 2312280 0.045 0.0146 0.0593
0 5937184 0 3636937 0.044 0.0153 0.0483
0 5649561 0 1523102 0.048 0.0127 0.083
0 1345579 0 5556372 0.044 0.0153 0.0474
0 5487801 0 4080806 0.047 0.0139 0.0679
0 2489677 0 3993936 0.046 0.014 0.0672
0 4391278 0 4063083 0.045 0.0144 0.06
0 3119963 0 2021103 0.047 0.0132 0.0771
0 3806494 0 5502560 0.047 0.0137 0.0723
0 2715796 0 5352438 0.081 0.0047 0.2655
0 1083640 0 4025579 0.044 0.0151 0.0506
0 2837933 0 5085627 0.046 0.014 0.063
0 4729692 0 2145964 0.079 0.0044 0.2572
0 3496951 0 1984921 0.077 0.0048 0.2537
0 1676527 0 4356316 0.046 0.0142 0.0589
0 4539496 0 2777866 0.045 0.015 0.0529
0 4342076 0 2367561 0.046 0.0141 0.0654
0 1759276 0 4544083 0.041 0.0138 0.0472
0 1742237 0 5024837 0.078 0.004 0.2596
0 3431360 0 5594977 0.076 0.0056 0.2412
0 2310910 0 4227533 0.076 0.0043 0.2514
0 1576503 0 3893430 0.043 0.0156 0.0459
0 2100230 0 4086521 0.046 0.0143 0.0641
0 1485299 0 2326435 0.053 0.0094 0.1239
0 5336613 0 3533327 0.068 0 0.2502
0 3935943 0 1639100 0.048 0.0124 0.0848
0 3114728 0 2623864 0.045 0.0137 0.064
0 3526792 0 1796256 0.047 0.0138 0.0671
0 5460664 0 5816181 0.045 0.0149 0.0553
0 3703854 0 3362196 0.045 0.0157 0.0495
0 2291904 0 3863354 0.066 0 0.2476
0 5510916 0 2896747 0.045 0.0136 0.067
0 1528721 0 3423257 0.068 0.0057 0.2103
0 2154565 0 5632372 0.046 0.0146 0.0636
0 3135400 0 4544083 0.041 0.0141 0.0444
0 1059899 0 1691319 0.072 0.0058 0.2265
0 1563837 0 3695995 0.067 0 0.2505
0 1762158 0 3744227 0.044 0.0147 0.0557
0 3809620 0 4949063 0.067 0 0.2478
0 4508582 0 3856468 0.046 0.0149 0.0575
0 4206977 0 3017258 0.054 0.0093 0.1319
0 3293244 0 3249057 0.053 0.0079 0.1392
0 2947168 0 3326016 0.071 0.0067 0.2154
0 5299640 0 2909842 0.052 0.0106 0.1095
0 2057459 0 5501026 0.047 0.0142 0.0674
0 1870876 0 1771785 0.047 0.0128 0.0798
0 2940992 0 1897654 0.045 0.0148 0.0559
0 2869631 0 3771653 0.046 0.0139 0.0675
0 1313847 0 4105756 0.08 0.0046 0.2623
0 2315069 0 3679491 0.053 0.0107 0.1158
0 1809322 0 4513936 0.042 0.0138 0.0491
0 4444952 0 2569511 0.048 0.0141 0.0693
0 5719374 0 4699126 0.047 0.0126 0.0776
0 1526215 0 5118163 0.041 0.0139 0.0496
0 3236935 0 1020265 0.073 0.0056 0.2306
0 1142385 0 5899411 0.044 0.0152 0.0524
0 5287241 0 5962876 0.071 0.0062 0.2201
0 2626141 0 4034203 0.079 0.0043 0.2601
0 4399994 0 2671288 0.045 0.014 0.0579
0 2393359 0 3355302 0.046 0.0141 0.0646
0 4732824 0 2115635 0.045 0.0151 0.0527
0 2669617 0 2076042 0.076 0.0052 0.2453
0 2982377 0 4222862 0.066 1e-04 0.2466
0 2067162 0 4440699 0.047 0.0142 0.0689
0 5346204 0 3023082 0.079 0.0041 0.2654
0 5437638 0 2718419 0.048 0.0137 0.0748
0 5733760 0 5697217 0.054 0.0111 0.1208
0 2629442 0 5864346 0.071 0.0056 0.2224
0 2086710 0 2361898 0.078 0.0036 0.2633
0 5451296 0 3438674 0.051 0.0108 0.1098
0 2235145 0 3421620 0.047 0.0146 0.0647
0 5246467 0 5877944 0.051 0.0101 0.1135
0 1222309 0 4731391 0.046 0.0145 0.0623
0 4600648 0 2697322 0.045 0.0149 0.0564
0 1177988 0 1343436 0.046 0.0137 0.0658
0 4591024 0 2210491 0.047 0.0134 0.0745
0 2521979 0 5057008 0.053 0.0095 0.1244
0 1355263 0 5600180 0.055 0.0114 0.1197
0 2973005 0 4373861 0.044 0.0152 0.0506
0 2548164 0 5082853 0.044 0.0152 0.0478
0 5406585 0 4736304 0.047 0.0146 0.0638
0 5521126 0 2454043 0.081 0.0034 0.2784
0 3208459 0 1860548 0.066 0 0.2506
0 5780141 0 1185857 0.043 0.0156 0.0442
0 5666655 0 1008591 0.079 0.0041 0.258
0 1473784 0 3011701 0.046 0.0133 0.0739
0 3553857 0 3232956 0.041 0.0142 0.0465
0 5693427 0 3888627 0.045 0.0159 0.0478
0 4650269 0 1389468 0.076 0.004 0.2562
0 3559662 0 3378886 0.045 0.0144 0.0595
0 1793239 0 2143002 0.045 0.015 0.0507
0 2054237 0 1562353 0.046 0.0143 0.0612
0 2890416 0 4215897 0.052 0.004 0.2382
0 3856632 0 1880450 0.047 0.0141 0.0679
0 2663553 0 2806689 0.045 0.0151 0.0518
0 3817338 0 2610396 0.048 0.0137 0.0755
0 2674520 0 4683712 0.084 0.0045 0.2781
0 1914021 0 2928824 0.045 0.0141 0.0632
0 1696781 0 4437954 0.048 0.0126 0.0842
0 3801720 0 2592631 0.076 0.0043 0.253
0 1699296 0 1520957 0.05 0.0116 0.1003
0 5961189 0 2058008 0.066 0 0.247
0 1200345 0 1779410 0.045 0.0148 0.0567
0 5362983 0 3592463 0.079 0.005 0.2589
0 5044306 0 1757595 0.054 0.0093 0.1278
0 1538802 0 2953579 0.042 0.0144 0.0478
0 3606372 0 5055384 0.082 0.0038 0.2774
0 3574483 0 4683608 0.036 0.0073 0.1234
0 4445757 0 4302017 0.077 0.0044 0.2538
0 4256890 0 5357855 0.046 0.0144 0.0591
0 4644802 0 5152991 0.044 0.0151 0.0515
0 3309511 0 4180108 0.066 0 0.2463
0 3930005 0 4355625 0.046 0.0155 0.0489
0 3716111 0 4388816 0.046 0.0142 0.0644
0 4354106 0 4341467 0.044 0.0155 0.0464
0 5372127 0 5326521 0.074 0.0051 0.2392
0 1408175 0 2453700 0.046 0.0145 0.0604
0 3142314 0 3684745 0.075 0.0052 0.2405
0 3666708 0 4473629 0.045 0.0144 0.0579
0 4303345 0 3838268 0.045 0.0154 0.0495
0 2136877 0 4155185 0.044 0.015 0.0503
0 3296422 0 2342123 0.049 0.0126 0.0856
0 4234233 0 5418929 0.067 0.0066 0.2121
0 2935996 0 2764910 0.045 0.0149 0.0566
0 4091630 0 4779615 0.045 0.0153 0.0532
0 3253103 0 1407443 0.046 0.0144 0.0637
0 3145371 0 4836555 0.081 0.0043 0.2684
0 2652730 0 3419267 0.045 0.0149 0.0553
0 2917449 0 2960406 0.077 0.0045 0.2546
0 5603910 0 5661326 0.049 0.0124 0.0877
0 3439411 0 1849015 0.08 0.0045 0.2633
0 1235606 0 4036982 0.045 0.0149 0.0576
0 3044084 0 4341593 0.073 0.0053 0.2331
0 1481037 0 5243302 0.053 0.0103 0.1195
0 5313711 0 6024702 0.045 0.0142 0.0608
0 5493752 0 3896500 0.046 0.0144 0.0613
0 4222859 0 1501501 0.048 0.0116 0.0926
0 2530781 0 4479685 0.047 0.0136 0.0734
0 2912616 0 2896688 0.046 0.0143 0.0631
0 5431681 0 2541480 0.045 0.0147 0.0553
0 5314561 0 1377055 0.045 0.0152 0.053
0 1995607 0 1874911 0.047 0.0132 0.0725
0 1548912 0 4777113 0.055 0.0084 0.1399
0 5490697 0 3059869 0.044 0.0153 0.0511
0 3768849 0 3050752 0.078 0.005 0.2515
0 2102331 0 3375298 0.045 0.0159 0.0472
0 2037417 0 3661551 0.065 0 0.2449
0 1552089 0 1621580 0.051 0.004 0.2544
0 4809702 0 1939896 0.046 0.0142 0.066
0 5262840 0 4184569 0.049 0.0123 0.0899
0 2768144 0 4986494 0.048 0.0138 0.0726
0 5773075 0 2933591 0.041 0.0138 0.0451
0 2872685 0 5663134 0.051 0.0106 0.1111
0 5740877 0 4970085 0.078 0.0044 0.2596
0 4151014 0 4916122 0.046 0.0137 0.0664
0 4917350 0 3028061 0.066 1e-04 0.2475
0 1431411 0 4280235 0.046 0.0148 0.0604
0 1704821 0 3695042 0.047 0.0144 0.0661
0 5800340 0 4845289 0.045 0.0142 0.061
0 1002472 0 3580758 0.065 1e-04 0.2411
0 1043210 0 3630134 0.046 0.0146 0.0587
0 5191692 0 4067072 0.053 0.0092 0.1296
0 1645814 0 2589977 0.08 0.0038 0.2679
0 5414457 0 1479240 0.045 0.015 0.0522
0 2749166 0 4276814 0.04 0.0135 0.046
0 4177090 0 2267372 0.045 0.0146 0.0584
0 4326425 0 3629695 0.053 0.0096 0.1258
0 4425261 0 4207352 0.075 0.0055 0.2377
0 5890967 0 4973174 0.044 0.0095 0.112
0 3631538 0 5401963 0.076 0.0047 0.2435
0 3573655 0 5484731 0.048 0.0132 0.0773
0 4196954 0 1647803 0.05 0 0.2446
0 3632553 0 3153552 0.053 0.0093 0.126
0 3165797 0 5283706 0.046 0.014 0.0626
0 5253760 0 2397596 0.045 0.0151 0.0515
0 2964798 0 4172851 0.047 0.0136 0.0722
0 3095143 0 4535478 0.046 0.0137 0.0684
0 1867740 0 4348112 0.045 0.0147 0.0559
0 2869932 0 4190488 0.045 0.0143 0.0579
0 4865321 0 4587817 0.045 0.0142 0.0625
0 1248315 0 2158502 0.065 1e-04 0.244
0 2677925 0 3491649 0.04 0.014 0.0458
0 1195023 0 5247198 0.075 0.0059 0.2363
0 5013524 0 5296421 0.051 0.0102 0.1138
0 5609469 0 2490445 0.047 0.0141 0.0652
0 5252805 0 2834695 0.053 0.0095 0.128
0 5835421 0 2886065 0.076 0.004 0.2523
0 5209675 0 5299865 0.045 0.0145 0.0577
0 1495790 0 1382442 0.042 0.0143 0.0479
0 4452403 0 3438951 0.045 0.0143 0.0597
0 4633387 0 5564043 0.074 0.0043 0.2444
0 1812421 0 2903431 0.056 0.0084 0.1458
0 3844832 0 2521778 0.047 0.0131 0.0734
0 3344755 0 4845776 0.08 0.0037 0.2765
0 3678211 0 5773075 0.041 0.0143 0.0446
0 5818777 0 5971562 0.046 0.014 0.0655
0 2367798 0 1539278 0.047 0.0142 0.0679
0 1921829 0 3442053 0.045 0.0147 0.0566
0 1842874 0 1135301 0.049 0.0127 0.0896
0 1935793 0 3033788 0.046 0.0151 0.058
0 4943087 0 4994236 0.045 0.0149 0.0557
0 2966954 0 5636190 0.052 0.01 0.1199
0 4545998 0 4797759 0.074 0.0042 0.2449
0 5410857 0 4400382 0.067 0 0.2508
0 5234923 0 2613351 0.073 0.0049 0.2369
0 2716657 0 5336553 0.045 0.0151 0.0531
0 5534791 0 2588338 0.044 0.0155 0.0462
0 4359684 0 5631638 0.046 0.0144 0.0595
0 1607594 0 3298107 0.053 0.009 0.1299
0 2562638 0 1071705 0.047 0.0143 0.0678
0 5105673 0 2654662 0.067 0 0.2477
0 5758933 0 4294006 0.046 0.015 0.0564
0 3469912 0 1931631 0.067 0.0055 0.2191
0 3291732 0 2003330 0.045 0.0157 0.0461
0 1197010 0 3645997 0.045 0.0158 0.0486
0 4426211 0 5686924 0.075 0.0048 0.2451
0 2550073 0 2023954 0.052 0.0097 0.1192
0 1703625 0 5927225 0.078 0.0054 0.2477
0 1545048 0 2851942 0.046 0.0144 0.064
0 1693346 0 3579063 0.077 0.0043 0.2551
0 3234851 0 2225326 0.068 1e-04 0.2512
0 2041783 0 1560016 0.046 0.014 0.0657
0 1251629 0 1808314 0.047 0.0146 0.0656
0 2467568 0 2602581 0.045 0.0142 0.0591
0 3554219 0 2162512 0.047 0.0132 0.0768
0 4650287 0 3083544 0.051 0.0099 0.1125
0 4181915 0 4305045 0.052 0.0095 0.1214
0 5492292 0 5269645 0.045 0.015 0.0514
0 2534555 0 2190485 0.046 0.0144 0.0619
0 2460577 0 5341577 0.041 0.0141 0.0452
0 1733031 0 3329433 0.077 0.004 0.2557
0 1914749 0 5702931 0.078 0.0046 0.2537
0 4590610 0 3767246 0.045 0.0148 0.0545
0 3008169 0 2500324 0.047 0.0129 0.0808
0 4411289 0 5767487 0.046 0.015 0.0582
0 5628768 0 5802896 0.046 0.0131 0.0728
0 3402136 0 1831573 0.048 0.0129 0.0838
0 1147027 0 4002476 0.075 0.0048 0.2493
0 1636083 0 4899209 0.073 0.0055 0.2292
0 1354800 0 3534135 0.045 0.0139 0.0626
0 3839539 0 2585631 0.074 0.0041 0.2619
0 2759118 0 3700121 0.054 0.0096 0.1271
0 4127278 0 4849580 0.046 0.0148 0.0597
0 4617584 0 1274798 0.045 0.0152 0.0548
0 2822948 0 4643276 0.046 0.0148 0.0625
0 2229724 0 4601527 0.047 0.0131 0.0758
0 5362124 0 2321034 0.048 0.0131 0.0786
0 4097128 0 4567461 0.078 0.005 0.2518
0 1576199 0 2196764 0.044 0.015 0.051
0 1898461 0 4194202 0.046 0.0137 0.0689
0 2558210 0 2666727 0.047 0.0137 0.0732
0 3889089 0 4796209 0.046 0.0141 0.0665
0 4948463 0 4612935 0.053 0.0102 0.1185
0 5790710 0 4115541 0.084 0.0041 0.2802
0 4204644 0 1527874 0.054 0.0094 0.1259
0 1902250 0 5797058 0.046 0.013 0.0699
0 5688692 0 2823699 0.055 0.008 0.1463
0 2860324 0 1196938 0.047 0.0143 0.0667
0 4110117 0 5844109 0.083 0.0035 0.2839
0 3340142 0 5409483 0.044 0.0152 0.0471
0 3164042 0 5128157 0.046 0.014 0.0673
0 5751230 0 1064894 0.046 0.0144 0.0606
0 4264060 0 5097418 0.045 0.014 0.0648
0 4789885 0 4302377 0.076 0.0045 0.2504
0 1614536 0 2053559 0.077 0.0053 0.2449
0 2395682 0 4009421 0.046 0.0138 0.0659
0 1113671 0 3562940 0.052 0.0099 0.1173
0 5348507 0 5067706 0.048 0.0134 0.0769
0 2745230 0 4043130 0.045 0.0149 0.0499
0 1414053 0 4215244 0.044 0.0159 0.0448
0 1604715 0 2933138 0.048 0.0127 0.0796
0 3678211 0 3282871 0.041 0.0141 0.0456
0 3751019 0 3803197 0.046 0.014 0.0648
0 5201076 0 4789896 0.047 0.0129 0.0765
0 3073805 0 3177809 0.04 0.0131 0.0504
0 4713048 0 3373929 0.07 0.0063 0.2158
0 1196084 0 3379017 0.046 0.0142 0.0623
0 1859389 0 4707492 0.049 0.0128 0.0852
0 1325012 0 3666782 0.075 0.0049 0.2445
0 4845466 0 1558433 0.041 0.0141 0.0445
0 2508074 0 1305364 0.046 0.0152 0.0581
0 3724592 0 2310197 0.046 0.0149 0.062
0 2277464 0 3540335 0.048 0.0142 0.0706
0 1788038 0 3853367 0.044 0.0143 0.0586
0 1854520 0 2021442 0.081 0.0051 0.2638
0 3962237 0 2200295 0.045 0.0161 0.0457
0 5195256 0 5313470 0.048 0.012 0.0888
0 1236907 0 1124999 0.044 0.0148 0.0501
0 4743143 0 4895191 0.049 0.012 0.0934
0 4357554 0 1267743 0.047 0.0137 0.0735
0 4912686 0 3415526 0.048 0.014 0.0687
0 2856638 0 4509766 0.047 0.014 0.0682
0 1853467 0 2050185 0.047 0.0144 0.0642
0 2974700 0 1251513 0.045 0.0154 0.0517
0 4918452 0 2500389 0.076 0.0048 0.2473
0 3885715 0 1703541 0.047 0.0137 0.0731
0 3507303 0 1216872 0.047 0.0131 0.079
0 1193959 0 3723027 0.057 0.0108 0.1338
0 1118595 0 1578387 0.046 0.0145 0.0606
0 4176332 0 2967878 0.043 0.0156 0.0452
0 3772568 0 1942913 0.045 0.0147 0.0577
0 2846748 0 5464140 0.066 0 0.2475
0 5274707 0 1774755 0.044 0.0155 0.0448
0 5031902 0 2115477 0.048 0.0142 0.0698
0 4940793 0 5203080 0.045 0.0152 0.0523
0 3273357 0 4366459 0.066 1e-04 0.2457
0 5016763 0 4658853 0.079 0.0038 0.2687
0 1508887 0 4381327 0.049 0.0119 0.0914
0 3748109 0 5457193 0.045 0.0145 0.0624
0 1737410 0 4466434 0.05 0.0105 0.1098
0 3913368 0 4038863 0.046 0.0138 0.0686
0 4385806 0 2910048 0.075 0.0045 0.249
0 2341390 0 5661859 0.044 0.0156 0.0464
0 5177901 0 5031822 0.074 0.0063 0.2294
0 1131329 0 2809426 0.054 0.0096 0.1262
0 2193763 0 3603466 0.046 0.0143 0.0629
0 2499204 0 1181646 0.078 0.0032 0.2662
0 2209144 0 2559444 0.045 0.0146 0.06
0 3907550 0 5286601 0.05 0.0107 0.1082
0 5907877 0 4239876 0.045 0.0147 0.0579
0 1205290 0 4683593 0.076 0.0039 0.2542
0 1905158 0 3808395 0.047 0.0138 0.0677
0 3127141 0 1961809 0.044 0.0148 0.0506
0 5060771 0 1634598 0.081 0.0037 0.2723
0 5255894 0 3421155 0.066 0 0.2474
0 4749838 0 2036775 0.054 0.0081 0.141
0 5896520 0 5566079 0.067 0 0.2473
0 4588144 0 5243147 0.044 0.0155 0.0456
0 1408436 0 3341560 0.047 0.0131 0.076
0 1174729 0 1940368 0.047 0.0141 0.0667
0 2445631 0 5923371 0.046 0.015 0.0541
0 6012439 0 5465783 0.045 0.0145 0.0587
0 1955510 0 3479730 0.046 0.0138 0.068
0 4687303 0 2093649 0.048 0.0138 0.0742
0 4531949 0 5635156 0.05 0.0123 0.0899
0 2130048 0 3050752 0.044 0.0161 0.0448
0 5790217 0 4544083 0.04 0.0138 0.0463
0 5094346 0 1452805 0.046 0.0148 0.0605
0 5032422 0 5023918 0.046 0.0154 0.0492
0 4578367 0 2447619 0.052 0.0107 0.1119
0 4956782 0 3051473 0.046 0.0143 0.0644
0 5119681 0 5478454 0.08 0.005 0.2615
0 1141197 0 2622386 0.045 0.015 0.056
0 6006971 0 1158856 0.05 0.011 0.1004
0 3995439 0 4352115 0.046 0.0128 0.0772
0 2631827 0 4829201 0.041 0.0142 0.0443
0 4928745 0 4203401 0.045 0.0145 0.06
0 5741615 0 4831644 0.041 0.0139 0.0471
0 2155577 0 2706829 0.08 0.0044 0.2648
0 2115276 0 1565025 0.065 0 0.2461
0 5314958 0 3792585 0.072 0.0052 0.2313
0 4510295 0 4698149 0.033 0.0123 0.0454
0 1064419 0 5425487 0.047 0.0137 0.0694
0 1041333 0 4341712 0.067 1e-04 0.2497
0 2145977 0 5540735 0.045 0.0144 0.0598
0 1974626 0 5445826 0.044 0.0141 0.0449
0 5816974 0 3634076 0.081 0.0039 0.2714
0 3175641 0 4989367 0.046 0.0141 0.0648
0 5989060 0 4464474 0.046 0.0137 0.0654
0 2940667 0 5891169 0.045 0.0148 0.0545
0 1955142 0 1553455 0.067 0 0.2501
0 5206961 0 4266498 0.046 0.0136 0.0701
0 5718222 0 4272221 0.046 0.0135 0.0701
0 5590110 0 2831104 0.045 0.0146 0.0577
0 4966560 0 5505050 0.048 0.0126 0.0819
0 5015097 0 4329486 0.046 0.0152 0.0535
0 2552226 0 2649745 0.047 0.013 0.078
0 4163647 0 5011409 0.047 0.0133 0.0769
0 3656694 0 5057332 0.045 0.0143 0.0582
0 3594221 0 5829727 0.044 0.0156 0.0475
0 1918649 0 4803221 0.049 0.0132 0.0801
0 3059000 0 5157801 0.045 0.0139 0.0626
0 1642664 0 5475039 0.053 0.0092 0.1274
0 2536922 0 3818470 0.046 0.0139 0.0655
0 2677925 0 2651022 0.041 0.0133 0.0493
0 5581454 0 5132449 0.044 0.0147 0.0523
0 5366786 0 1752264 0.048 0.0132 0.0787
0 2716295 0 5093626 0.054 0.0098 0.1264
0 3358550 0 1582581 0.075 0.0057 0.2345
0 4639958 0 1321137 0.046 0.0152 0.0539
0 1202451 0 1587776 0.077 0.0057 0.2428
0 3079536 0 5159232 0.077 0.0047 0.2493
0 3398094 0 1550197 0.075 0.005 0.2394
0 2461891 0 1026011 0.047 0.0143 0.0634
0 4513936 0 4441689 0.041 0.0136 0.0467
0 5707251 0 2625337 0.047 0.0126 0.0778
0 2161180 0 1472347 0.055 0.0083 0.1424
0 5770828 0 1975224 0.046 0.0154 0.0514
0 1028939 0 2895591 0.073 0.0046 0.2376
0 4401219 0 4514278 0.067 0 0.249
0 4988283 0 3259580 0.057 0.005 0.2288
0 4098977 0 2838391 0.066 1e-04 0.2463
0 1841814 0 1644821 0.046 0.0136 0.0688
0 4759106 0 3223368 0.045 0.0148 0.0553
0 2876033 0 3634600 0.051 0.0098 0.117
0 4845466 0 1218056 0.04 0.0134 0.0474
0 1140268 0 1885438 0.046 0.0145 0.0606
0 4863815 0 3971383 0.047 0.0137 0.0745
0 2817393 0 3321150 0.046 0.0144 0.0596
0 3163501 0 4817621 0.053 0.0091 0.1268
0 5775729 0 5615565 0.08 0.0045 0.2624
0 3232956 0 5118163 0.041 0.0142 0.0454
0 5122072 0 4643405 0.048 0.0133 0.0787
0 3226589 0 5040955 0.078 0.0049 0.2556
0 1468851 0 1271920 0.047 0.0141 0.07
0 5914622 0 1513085 0.046 0.0145 0.0627
0 4912057 0 2643093 0.079 0.0044 0.2597
0 1445938 0 3547983 0.044 0.0156 0.0443
0 4264248 0 4995297 0.081 0.0041 0.2708
0 4265118 0 1380502 0.047 0.014 0.0702
0 2885389 0 3652922 0.045 0.0147 0.0574
0 1212093 0 2602731 0.078 0.0038 0.2617
0 4444458 0 5790832 0.047 0.0135 0.0759
0 2320791 0 2636017 0.046 0.0147 0.0626
0 1234972 0 4085701 0.044 0.0158 0.0454
0 3560050 0 2866168 0.045 0.0139 0.0642
0 1149345 0 4887921 0.044 0.0156 0.0474
0 5425239 0 3340411 0.081 0.0035 0.2749
0 5741253 0 3583127 0.046 0.0146 0.0574
0 1932209 0 5943023 0.046 0.0138 0.065
0 1877147 0 5219624 0.047 0.0141 0.0693
0 4892040 0 3756399 0.074 0.0053 0.2333
0 5790217 0 1975143 0.041 0.0137 0.0475
0 1559033 0 3734225 0.075 0.0054 0.24
0 5194025 0 4010385 0.076 0.004 0.2553
0 3246238 0 5865160 0.045 0.0143 0.0604
0 5285709 0 4144131 0.046 0.0144 0.0645
0 4522630 0 1081768 0.046 0.0145 0.0597
0 1278057 0 5606988 0.08 0.0038 0.2679
0 5209940 0 5212770 0.086 0.0037 0.2904
0 1350489 0 5366309 0.045 0.0155 0.0457
0 3176301 0 1493400 0.045 0.015 0.0536
0 4148775 0 5365821 0.046 0.0141 0.0618
0 4279573 0 5064654 0.046 0.0141 0.0626
0 3478861 0 2473692 0.068 0 0.2509
0 1181464 0 3950394 0.045 0.0147 0.058
0 2894604 0 1878020 0.073 0.0072 0.2212
0 3312676 0 3656657 0.046 0.0151 0.0502
0 5550075 0 3689712 0.047 0.0136 0.0692
0 4103273 0 1696254 0.076 0.005 0.2461
0 4950076 0 2545099 0.048 0.0135 0.0762
0 3965313 0 1460957 0.047 0.0132 0.0761
0 1984905 0 1710036 0.073 0.006 0.2304
0 4126223 0 4804646 0.047 0.013 0.0783
0 4747619 0 3272653 0.068 0.0056 0.2219
0 5058854 0 3982244 0.082 0.0043 0.2777
0 2462434 0 3605176 0.046 0.0145 0.061
0 1789110 0 2340250 0.041 0.0137 0.0504
0 4460076 0 5060606 0.052 0.009 0.1273
0 2362063 0 3763063 0.066 0.0028 0.2897
0 1697029 0 4609396 0.066 1e-04 0.2447
0 4466766 0 5810437 0.047 0.0135 0.0736
0 4340999 0 5618130 0.046 0.0132 0.0709
0 1837937 0 1446958 0.045 0.0147 0.0591
